p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
3.71814101991686e-07,1.36100563877385,0.103,0.648,0.00525150237653058,8,Ngfrap1
3.72463882320706e-07,-0.469481161831717,0.103,0.647,0.00526067987389765,8,Pdzd11
3.73477002813187e-07,-0.63069957032766,0.207,0.754,0.00527498918773345,8,Bok
3.75975858434429e-07,-0.646865290293927,0.241,0.774,0.00531028302452788,8,Hnrnph1
3.76349273135838e-07,-0.543053381594387,0.207,0.735,0.00531555713377058,8,Rpl7l1
3.8136806438473e-07,-0.422649702536307,0.103,0.677,0.00538644254136993,8,Pole4
3.89055300236836e-07,-0.559719033251396,0.138,0.687,0.00549501706054507,8,Ict1
3.90844613466794e-07,-0.259753567932647,0.172,0.717,0.00552028932060501,8,2810474O19Rik
3.91101161538296e-07,-0.394941126524829,0,0.521,0.00552391280556689,8,Dnph1
3.91383209950319e-07,-0.55383717616122,0.138,0.716,0.00552789645733831,8,Edaradd
3.9221218676837e-07,-0.331671753450142,0.069,0.606,0.00553960492591645,8,Rbm15
3.9901177612518e-07,-0.428115452954693,0.138,0.719,0.00563564232599205,8,Nptn
4.03553961595346e-07,-0.475320651938894,0.103,0.624,0.00569979615357266,8,Ppp6c
4.11543657958098e-07,1.0765627855536,0.724,0.481,0.00581264262500017,8,Asprv1
4.19756606814054e-07,-0.40041092612239,0,0.519,0.0059286423146417,8,Myo1c
4.32391839376905e-07,-0.766727745327068,0.552,0.947,0.00610710233935941,8,Hnrnpk
4.35322514638096e-07,-0.480845789045096,0.276,0.853,0.00614849519674847,8,Pdia6
4.36844906013666e-07,-0.674050228996321,0.207,0.763,0.00616999745253702,8,Hspa9
4.43474002566075e-07,-0.308222654353336,0.138,0.696,0.00626362681224324,8,Pnrc2
4.43619726805377e-07,-0.372804687290024,0.138,0.686,0.00626568502139914,8,Sf3b4
4.46812901374421e-07,-0.825704632394429,0.414,0.935,0.00631078541901233,8,Nfia
4.48893433618363e-07,-0.794702270414179,0.379,0.912,0.00634017085642577,8,Pan3
4.50038911454223e-07,-0.418499268482105,0.138,0.659,0.00635634958537945,8,Hnrnph2
4.50414288480266e-07,-0.347639435201171,0,0.518,0.00636165141049528,8,Spin1
4.55494411588158e-07,-0.549151150386078,0.241,0.797,0.00643340306927115,8,Polr2m
4.68226711467425e-07,1.45359308431856,0.655,0.38,0.00661323407276592,8,Krt32
4.83993305209618e-07,-0.351296751629806,0.31,0.915,0.00683592144278064,8,Rpl3-ps1
4.85171986523208e-07,-0.477781603622185,0.069,0.587,0.0068525691376538,8,Ak6
4.85268147335953e-07,-0.681438372097037,0.103,0.638,0.006853927312973,8,Cdca8
4.87263667285393e-07,-0.367941355343985,0.069,0.606,0.0068821120367389,8,Efs
4.88166275976715e-07,-0.554749061741142,0.103,0.638,0.00689486048189512,8,Psat1
5.05952896155419e-07,-0.446559047795396,0.069,0.617,0.00714607870529914,8,Snx2
5.25628296678237e-07,-0.963523695632791,0.379,0.915,0.00742397406228342,8,Mt2
5.25657522045613e-07,-0.628424309130177,0.103,0.62,0.00742438684137223,8,Ado
5.26138821734462e-07,-0.423925782859985,0.103,0.595,0.00743118471817754,8,Fech
5.35968931475253e-07,-0.431118763548961,0.241,0.797,0.00757002518815647,8,Nhp2l1
5.51052328530409e-07,-0.343263295416136,0.172,0.733,0.0077830630881635,8,Cdc123
5.54495620409566e-07,-0.476187453028051,0.138,0.703,0.00783169614266471,8,H13
5.58208710047744e-07,-0.727576166770632,0.069,0.611,0.00788413982071434,8,Ddhd2
5.59178865263775e-07,-0.865715551398325,0.138,0.712,0.00789784229298555,8,Phip
5.66069219702396e-07,-0.316698089765284,0.207,0.746,0.00799516165907664,8,Bad
5.78489545161095e-07,-0.525661036233656,0.207,0.788,0.0081705863358553,8,Polr2e
5.8288008048254e-07,-0.355730937189342,0.138,0.7,0.00823259825673539,8,Grn
5.86161193375241e-07,-0.669894913042798,0.241,0.779,0.00827894069523191,8,Cnn2
5.86584634523592e-07,-0.525317411097606,0.207,0.774,0.00828492137801122,8,Ilf3
6.00692515283528e-07,-0.473366545878766,0.103,0.65,0.00848418108586455,8,Tmem109
6.05150767532566e-07,-0.376467012609218,0.276,0.795,0.00854714944062996,8,Phb2
6.27254707893536e-07,-0.608596103671242,0.069,0.58,0.00885934549428831,8,Sfrp1
6.40542002325283e-07,-0.515311778165808,0.103,0.68,0.0090470152408423,8,Gatad2b
6.50367692804065e-07,-0.468270606743193,0.138,0.648,0.00918579329316461,8,Fam173a
6.53953287253309e-07,-0.615840952348963,0.138,0.694,0.00923643622916573,8,2700094K13Rik
6.54725451277233e-07,-0.28265687272927,0.241,0.846,0.00924734227383964,8,Lsm7
6.5610016288753e-07,-0.551649856696549,0.069,0.592,0.00926675870062347,8,Cpne8
6.58326406054658e-07,-0.534987755870986,0.276,0.763,0.00929820215911599,8,Vdac1
6.59563732212494e-07,-0.333479534231497,0.034,0.53,0.00931567815376926,8,Hk1
6.72535723660555e-07,-0.399500348024715,0.207,0.74,0.00949889456098168,8,Efcab14
6.73268948753605e-07,-0.50179592164845,0.138,0.701,0.00950925063219592,8,Nhsl1
6.77675695206012e-07,-0.440032733745896,0.034,0.553,0.00957149151908971,8,Tmpo
6.84455627518476e-07,-0.347696681824435,0,0.507,0.00966725128307095,8,Gpt
6.91718294220633e-07,-0.27496039623546,0.103,0.65,0.00976982918757222,8,Gnb2
6.935647032971e-07,-0.339826535079682,0.034,0.541,0.00979590786936823,8,Aldh4a1
6.95762968376151e-07,-0.632455913974488,0.138,0.643,0.00982695616534475,8,Baz1b
6.97834448975211e-07,-0.887442274300419,0.448,0.917,0.00985621375732588,8,Actr2
7.03523327888256e-07,-0.299689937023913,0.069,0.599,0.00993656348309373,8,Prmt1
7.06227146212939e-07,-0.704874090729349,0.138,0.693,0.00997475221311155,8,Fdft1
7.09163161594467e-07,-0.783334850369258,0.379,0.866,0.0100162204943603,8,Anxa5
7.1944762442221e-07,-0.563595349692968,0.172,0.728,0.0101614782473393,8,Rock1
7.20533745387074e-07,-0.329090970709752,0.103,0.615,0.010176818619847,8,Rnps1
7.2095242332518e-07,-0.494451358577302,0.069,0.576,0.0101827320270448,8,Rqcd1
7.23166795499877e-07,-0.359182896250781,0.103,0.624,0.0102140078196403,8,Impad1
7.2666805956953e-07,-0.390846328611797,0.069,0.569,0.01026345967336,8,Hn1l
7.29021117841327e-07,-0.431180075057623,0.069,0.599,0.0102966942683909,8,Plbd2
7.40337012316206e-07,-0.758329881379,0.103,0.634,0.0104565199619541,8,Lamb3
7.43148493165976e-07,-0.857584737462069,0.207,0.691,0.0104962293174762,8,Exosc7
7.58977542170989e-07,-0.549455410572205,0.103,0.655,0.0107197988056231,8,Dnajc9
7.60743741296119e-07,-0.338314987318315,0.103,0.654,0.0107447446020664,8,Clcn4
7.83435942749591e-07,-0.425822521341951,0.241,0.827,0.0110652492553952,8,Commd3
7.85570339044004e-07,-0.599347085765349,0,0.504,0.0110953954686575,8,Birc5
8.04228019882061e-07,-0.733017740083971,0.31,0.876,0.0113589165528142,8,Ahnak2
8.07404749825605e-07,-0.498244455409502,0.207,0.758,0.0114037846865369,8,Fundc2
8.15224883403402e-07,-0.750601119708955,0.517,0.936,0.0115142362531896,8,Atp5g1
8.20983553160423e-07,-0.430457698905004,0.207,0.763,0.0115955717048378,8,Cib2
8.28388309488165e-07,-0.564434243412497,0.103,0.622,0.0117001564832108,8,Tbck
8.29254604817527e-07,-0.378789832246747,0.103,0.645,0.0117123920384427,8,Cr1l
8.36488174717796e-07,-0.387727653396487,0.138,0.68,0.0118145589797142,8,Grhl2
8.45501947596253e-07,-0.350959383724135,0.276,0.859,0.0119418695078495,8,Glo1
8.48776444897462e-07,-0.392573962271484,0.138,0.659,0.0119881185077318,8,Hsdl2
8.49054977144051e-07,-0.46325440360694,0.138,0.663,0.0119920524971826,8,Rsl24d1
8.65625875771142e-07,-0.520030880740265,0.621,0.97,0.0122260998693916,8,Gpx1
8.7217685850663e-07,-0.484463781943936,0.138,0.708,0.0123186259495476,8,Plek2
8.73789234098317e-07,-0.833196784845871,0.759,0.979,0.0123413991424046,8,Eif5a
8.76953950732023e-07,-0.396877847650698,0.207,0.774,0.0123860976001391,8,Mta2
8.84606423998273e-07,-0.634090829685892,0.345,0.892,0.0124941811325516,8,Hnrnpc
8.8861195486292e-07,-0.855025769825485,0.69,0.979,0.0125507552504839,8,Slc25a5
8.93484807260866e-07,-0.5997586140138,0.034,0.541,0.0126195794177525,8,Ptprs
9.17409377609707e-07,-0.527710568238823,0.207,0.754,0.0129574900493595,8,Lyrm4
9.53596005786922e-07,0.370056093406577,0.966,0.83,0.0134685899857345,8,Ly6g6c
9.58535912098616e-07,-0.742918208958621,0.069,0.592,0.0135383612224809,8,Sema3c
9.64407457235964e-07,-0.473888458534678,0,0.498,0.0136212909260008,8,Serpinh1
9.89561158586901e-07,-0.374479747044758,0.138,0.678,0.0139765618038814,8,Rbm17
1.00731043619743e-06,-0.6701185537398,0.207,0.693,0.0142272526008526,8,Ets2
1.0122052175252e-06,-0.425717365107673,0.103,0.617,0.0142963864923259,8,Zdhhc3
1.01589022919983e-06,-0.424193414809042,0.138,0.684,0.0143484335972184,8,Brcc3
1.02041065912684e-06,-0.355792912753757,0.31,0.864,0.0144122801495074,8,Ttc3
1.03406414460317e-06,-0.726816536137505,0.621,0.972,0.0146051219783752,8,Rpl15
1.03580636056039e-06,-0.666149929969992,0.207,0.756,0.0146297290365549,8,Lsm4
1.04011993458479e-06,-0.656688420139366,0.345,0.859,0.0146906539560756,8,Tapbp
1.05451437583927e-06,-0.665185319433157,0.276,0.829,0.0148939610443538,8,Rbm5
1.07340720946007e-06,-0.542269805722892,0.345,0.89,0.0151608034264141,8,Tmem59
1.10035728479475e-06,-0.641175332543985,0.31,0.873,0.015541446290441,8,Thrap3
1.1093310034511e-06,-0.471945450716072,0.276,0.8,0.0156681910927433,8,Vdac2
1.13037528800101e-06,0.25763943720096,0.138,0.701,0.0159654205677263,8,Rps2-ps6
1.14763487755788e-06,-0.34217951723785,0.069,0.602,0.0162091950106275,8,Amd1
1.14896069747634e-06,-0.415177197904332,0.207,0.779,0.0162279208911559,8,Ssrp1
1.1668975768184e-06,-0.351250219665178,0.138,0.698,0.0164812613749831,8,Stt3a
1.17145783820728e-06,-0.421778623381855,0.276,0.793,0.0165456705068397,8,Mrps24
1.17286366551225e-06,-0.530810884266742,0.31,0.89,0.0165655264116951,8,Ndufb8
1.17404435324063e-06,-0.57804349266285,0.276,0.857,0.0165822024451706,8,Ybx1
1.1817392672269e-06,-0.261325530764883,0,0.493,0.0166908854103127,8,Vasp
1.1817392672269e-06,-0.379102545211538,0,0.493,0.0166908854103127,8,Lpcat2
1.18728733479114e-06,-0.624528829960784,0.276,0.802,0.01676924631659,8,Cdk4
1.23901671498951e-06,-0.429319380928466,0.207,0.774,0.0174998720825119,8,Elf1
1.24451625060543e-06,-0.572578625275072,0.207,0.735,0.0175775475235511,8,Fam120a
1.25519743971523e-06,-0.497754703965142,0.345,0.843,0.0177284086385379,8,Ndufv2
1.27797374115248e-06,-0.539887814183715,0.138,0.661,0.0180501011200376,8,Plpp2
1.30612345350928e-06,-0.567677117101413,0.207,0.719,0.0184476876573651,8,Chtop
1.34451014161269e-06,-0.371607644450667,0.069,0.597,0.0189898612401376,8,Nudt21
1.3517077256058e-06,-0.659454671364371,0.103,0.629,0.0190915199164563,8,Psmb8
1.37107265293797e-06,-0.550653314576815,0.172,0.668,0.0193650301500959,8,Babam1
1.37370158709367e-06,-0.582412333038928,0.138,0.648,0.019402161216111,8,Maf
1.38093283463403e-06,-0.630925303279913,0.103,0.59,0.0195042953563711,8,Ube2e3
1.38136023303871e-06,-0.660888340645742,0.276,0.802,0.0195103319314387,8,Srpk2
1.39084843399139e-06,-0.503657455926451,0.138,0.652,0.0196443432816945,8,Pja1
1.39958880030412e-06,-0.349431713792845,0.138,0.666,0.0197677922154954,8,Synj2bp
1.40775272690533e-06,0.781277873311871,0.862,0.705,0.0198830995148109,8,Psapl1
1.41424406275021e-06,-0.412754077513624,0.138,0.65,0.0199747831422839,8,Ebp
1.41664705311831e-06,-0.639047107300239,0.345,0.866,0.0200087229782431,8,Banf1
1.45766864304106e-06,-0.560270484734882,0.207,0.744,0.0205881119143119,8,Prpsap1
1.50198742131129e-06,-0.353889748810235,0.103,0.645,0.0212140703386006,8,Phf23
1.51769514475422e-06,-0.624608704043276,0.448,0.936,0.0214359262245086,8,Pabpc1
1.53979011856301e-06,-0.686452346785321,0.345,0.866,0.021747995634584,8,Tsn
1.54524256030905e-06,-0.39815977210011,0.207,0.777,0.0218250059218051,8,Carkd
1.58398355276823e-06,-0.341318330289576,0.069,0.567,0.0223721836992985,8,Tox4
1.58739135285878e-06,-0.734150558595924,0.207,0.74,0.0224203154677773,8,Mycbp2
1.60125505324366e-06,-0.461791734059072,0.207,0.753,0.0226161263720134,8,Clasp2
1.61072463160203e-06,-0.84858145517052,0.276,0.792,0.0227498746967471,8,Tiparp
1.6127094739024e-06,-0.415862430401501,0.138,0.652,0.0227779086093975,8,Ppid
1.61429269511809e-06,-0.40017626309148,0.138,0.689,0.0228002700258479,8,Aqp3
1.62779263524042e-06,-0.485385345302478,0.138,0.645,0.0229909431801356,8,Impdh2
1.64653473291633e-06,-0.321405222273487,0.138,0.634,0.0232556565677102,8,Gpr108
1.65196720847705e-06,-0.657765697423705,0.276,0.807,0.0233323848525298,8,Sec11a
1.66030389330349e-06,-0.51821620458401,0.138,0.624,0.0234501321890185,8,Ide
1.66058128609588e-06,-0.435192648274896,0.276,0.804,0.0234540500848182,8,Ech1
1.72512631009388e-06,-0.370032810229401,0.103,0.602,0.024365684003766,8,Cnot6
1.74669682212646e-06,-0.416150398140066,0.138,0.655,0.0246703459157142,8,Zmynd8
1.75182239236531e-06,-0.322725064666924,0.069,0.588,0.0247427394697676,8,Ecd
1.75618860214457e-06,-0.324614202906349,0.034,0.546,0.02480440781669,8,Tnks2
1.76607561778563e-06,-0.392118150091832,0.138,0.664,0.0249440520256043,8,Acsl5
1.77703181342722e-06,-0.353480618570514,0.034,0.518,0.025098797332846,8,Kpna2
1.79259362990703e-06,-0.406735330583889,0.069,0.588,0.0253185924288069,8,Arl2
1.80818298312531e-06,-0.447649921636166,0.069,0.544,0.0255387764536618,8,Stag1
1.82594659462249e-06,-0.39295131444317,0.069,0.541,0.025789669702448,8,Arhgap1
1.83341437281002e-06,0.812098946234217,0.069,0.594,0.0258951446015688,8,Rad50
1.83785696603015e-06,-0.373914022652082,0.138,0.661,0.0259578917882098,8,Dap3
1.85598011325514e-06,-0.60460665184075,0.345,0.809,0.0262138631196156,8,Eif4h
1.87653072722945e-06,-0.413253204950811,0.207,0.761,0.0265041199913887,8,Arid5b
1.89521689495355e-06,-0.303091840017631,0.034,0.511,0.0267680434243239,8,Pnkp
1.90521482822599e-06,-0.628518017679574,0.345,0.869,0.0269092542338639,8,Npc2
1.91595362252215e-06,-0.650834131381643,0.172,0.691,0.0270609289645028,8,Idh3b
1.91720162157295e-06,-0.262690768862502,0.138,0.673,0.0270785557030963,8,Surf4
1.94969351579636e-06,-1.52436556039478,0.724,0.995,0.0275374712171079,8,Krt5
1.95466127860691e-06,-0.384300932706039,0.103,0.595,0.027607635899044,8,Sf3b3
1.97231952592159e-06,-0.430128479201914,0.103,0.588,0.0278570409841165,8,Chd8
1.98954159632431e-06,-0.292863760588157,0.138,0.687,0.0281002855064845,8,Slc2a1
2.00598470646633e-06,-0.576378233050348,0.31,0.855,0.0283325279941304,8,Lamtor5
2.01353869985624e-06,-0.314013687987795,0,0.479,0.0284392205967696,8,Scamp1
2.01353869985624e-06,-0.356275340978782,0,0.479,0.0284392205967696,8,Stau1
2.02616580784902e-06,-0.486924924427859,0.172,0.7,0.0286175658700596,8,Smarcb1
2.04886257798161e-06,-0.608848941010126,0.241,0.747,0.0289381350514123,8,Matr3
2.09310484687671e-06,-0.281202946318516,0.034,0.507,0.0295630128572867,8,Cdc26
2.10503671026557e-06,-0.40450872956998,0.103,0.631,0.0297315384957909,8,Limd1
2.10910296940039e-06,-0.353327360762848,0.31,0.875,0.0297889703398111,8,Sumo1
2.11664853470501e-06,0.663564952029349,0.241,0.765,0.0298955439041735,8,Degs1
2.13100055202156e-06,-0.49599573048392,0.31,0.85,0.0300982517967525,8,Tpm4
2.13133803460633e-06,-0.371973240881147,0.069,0.574,0.0301030184007799,8,Ubxn6
2.14162816339249e-06,-0.554805680079323,0.345,0.859,0.0302483561797555,8,Cox14
2.1461028655786e-06,-0.649418253056337,0.379,0.908,0.0303115568734322,8,Slc25a3
2.15096648547292e-06,-0.406232633132185,0.138,0.636,0.0303802506408195,8,Wbp11
2.15183178115146e-06,-0.419229455718376,0.069,0.567,0.0303924720769832,8,Urod
2.16210768455557e-06,-0.368584951957975,0.103,0.572,0.0305376089366629,8,Psmf1
2.19500558553742e-06,-0.375399187846815,0.034,0.519,0.0310022588901306,8,Scin
2.21414888724393e-06,-0.552140490104569,0.241,0.77,0.0312726388834332,8,4933434E20Rik
2.21996536404632e-06,-0.464150094323996,0.069,0.558,0.0313547908017903,8,Svbp
2.26680606473463e-06,-0.433981175588577,0.103,0.608,0.0320163688583119,8,Nfx1
2.28841888028534e-06,-0.321412459646499,0.207,0.788,0.0323216282651502,8,Pa2g4
2.29582905852852e-06,-0.324744968249096,0,0.475,0.0324262896226568,8,Rreb1
2.29757639441904e-06,-0.468011857125061,0.276,0.799,0.0324509689947746,8,Npepps
2.31206701312751e-06,-0.450393852195466,0.103,0.617,0.0326556344934129,8,Upf3b
2.31664178349735e-06,-0.274135312797888,0.172,0.721,0.0327202485501165,8,Tomm20
2.34963924521441e-06,-0.306884243779291,0.069,0.562,0.0331863046994084,8,Erp44
2.36058187738194e-06,-0.491758565365644,0.103,0.62,0.0333408584361425,8,Fam178a
2.36080486719984e-06,-0.852197644712707,0.862,0.993,0.0333440079443306,8,H2-K1
2.36281630874276e-06,-0.397239885507824,0.103,0.618,0.0333724175446828,8,Clpx
2.37248180663575e-06,-0.358133612312498,0.138,0.641,0.0335089330369233,8,Tmem87a
2.42858875752176e-06,-1.19474397439722,0.483,0.951,0.0343013876112374,8,Junb
2.44368016639731e-06,-0.348907530110883,0.138,0.666,0.0345145386701956,8,Nudt5
2.44750667679003e-06,-0.498924017214198,0.138,0.677,0.0345685843029823,8,Tnfrsf18
2.46554364140063e-06,-0.450495110364603,0.138,0.64,0.0348233383911425,8,Usp22
2.48914237374444e-06,-0.262126276352479,0.345,0.935,0.0351566468867665,8,Usp26
2.55380805300469e-06,-0.433510307016139,0.103,0.604,0.0360699849406383,8,Immp1l
2.57626829578766e-06,-0.377988860614278,0.069,0.56,0.0363872134097049,8,Hat1
2.58123251843363e-06,-0.502378747091359,0.207,0.707,0.0364573280903566,8,Mrps17
2.58826909551528e-06,-0.453081684866688,0.069,0.574,0.0365567127050578,8,Tmem126a
2.63442355391547e-06,-0.625118035802834,0.276,0.822,0.0372085982755021,8,Zc3hav1
2.66509629203846e-06,-0.596780340710906,0.034,0.496,0.0376418200287512,8,Adh5
2.70910830563116e-06,-0.402358979164606,0.138,0.638,0.0382634457087346,8,Pcna
2.71935314663893e-06,-0.523774393067418,0.379,0.883,0.0384081438431282,8,Psma2
2.72439140632083e-06,0.59012454070427,0.517,0.198,0.0384793042228754,8,Wfdc18
2.78084267453244e-06,-0.439955623181965,0.172,0.701,0.0392766219350962,8,Arid4a
2.79098713115961e-06,-0.411517683685134,0,0.47,0.0394199022404983,8,Flot1
2.79515846774122e-06,-0.262018047208399,0.138,0.661,0.0394788181983769,8,Got2
2.9208929627431e-06,-0.534478972636072,0.276,0.822,0.0412546922057836,8,Sypl
2.93092352241163e-06,-0.428885246796523,0.138,0.64,0.0413963638305419,8,Polr3k
2.9437759665178e-06,-0.475129419694864,0.103,0.617,0.0415778917510974,8,Tyms
2.94685416419526e-06,0.283386057154122,0.241,0.841,0.0416213682150938,8,Rpl18a-ps1
2.97036093317428e-06,-0.318667581881061,0.172,0.684,0.0419533778201535,8,Snx17
2.97249581679196e-06,-0.57069593321443,0.034,0.516,0.0419835309163696,8,Dut
2.97311480620062e-06,-0.512237696530474,0.103,0.595,0.0419922735227776,8,Ccnt1
2.97754323731888e-06,-0.366425715621886,0,0.468,0.0420548206838918,8,Hmces
2.97754323731888e-06,-0.399707701062872,0,0.468,0.0420548206838918,8,Pla2g4a
2.98104424618606e-06,-0.300967470518371,0.138,0.68,0.0421042689331319,8,Rfc1
2.99638888465653e-06,-0.582805162294225,0.207,0.77,0.0423209966068888,8,Ccnl2
3.0001918961304e-06,-0.45554582752979,0.103,0.587,0.0423747103409458,8,Srm
3.01046377592227e-06,-0.757965744846594,0.655,0.975,0.0425197903711261,8,Rps27a
3.04453776901313e-06,-0.497297679007119,0.172,0.661,0.0430010514495415,8,Ddx39
3.06609672917111e-06,-0.41264475922067,0.172,0.719,0.0433055502028128,8,Trip12
3.07610089226096e-06,-0.678395217971682,0.276,0.832,0.0434468490022938,8,Lrrc58
3.11907744213957e-06,-0.504897251706253,0.138,0.643,0.0440538497927793,8,Lsm12
3.13472655230426e-06,-0.582804611366749,0.138,0.641,0.0442748778247454,8,Gas1
3.13986713034892e-06,-0.524727678064175,0.138,0.633,0.0443474833490481,8,Kdsr
3.14117081633016e-06,-0.350681186852811,0.138,0.654,0.0443658966098472,8,Sec22b
3.16018209707909e-06,-0.398496968586281,0.069,0.585,0.044634411939145,8,Ptpn14
3.17594166471201e-06,-0.318930312854634,0,0.466,0.0448570000723924,8,Ebpl
3.18148485911931e-06,-0.441337653376818,0.034,0.53,0.0449352921502011,8,Cers6
3.18669497035403e-06,-0.983277222170466,0.379,0.906,0.0450088797612804,8,Stmn1
3.1914681535879e-06,-0.39833190836627,0.069,0.537,0.0450762962012755,8,Polr2d
3.2327214939469e-06,-0.323005072308001,0.207,0.707,0.045658958380506,8,Sucla2
3.24431937734618e-06,-0.353273284199072,0.207,0.73,0.0458227668856374,8,Sin3b
3.29129948656527e-06,-0.296635939778859,0.034,0.498,0.0464863139482479,8,Cep295
3.29288002804194e-06,-0.545025010732297,0.172,0.638,0.0465086375160643,8,Vamp4
3.2999545088869e-06,-0.384667462121278,0.034,0.507,0.0466085574835186,8,Rars2
3.30324474789549e-06,-0.570882173449731,0.345,0.86,0.0466550288192759,8,Klhl9
3.37343354505997e-06,-0.590901924684334,0.241,0.747,0.047646375390427,8,Eif1a
3.37754454410704e-06,-0.437668199763559,0.034,0.509,0.0477044391409679,8,1110012L19Rik
3.38689262471505e-06,-0.35721925821819,0,0.465,0.0478364714314754,8,Ehmt2
3.38689262471505e-06,-0.401433115599697,0,0.465,0.0478364714314754,8,Ext1
3.41589170442766e-06,-0.537158985282466,0.103,0.588,0.0482460544333363,8,Skap2
3.43499853726744e-06,-0.420821310651834,0.172,0.696,0.0485159193403654,8,Cpne3
3.44896248626895e-06,-0.724849844081198,0.517,0.947,0.0487131461560627,8,Sub1
3.45020142762814e-06,-0.340481362119583,0.103,0.585,0.0487306449638199,8,Polr2c
3.50052381246276e-06,-0.525660464408164,0.138,0.629,0.049441398327224,8,Emb
3.50287991814477e-06,-0.334888522267676,0.103,0.572,0.0494746759638767,8,Smim11
3.51708602201314e-06,-0.467643907155999,0.103,0.595,0.0496753229749135,8,Las1l
3.57504896407037e-06,-0.521438002388701,0.379,0.926,0.05049399156853,8,Atrx
3.600023280461e-06,-0.331407460170355,0.172,0.751,0.0508467288132311,8,Eif3m
3.60736855550057e-06,-0.526115214474784,0.172,0.664,0.0509504734778901,8,Amotl1
3.61114631366838e-06,-0.422485460377311,0,0.463,0.0510038305342522,8,Wnt4
3.67906167596658e-06,-0.504927578771043,0.241,0.735,0.0519630671113519,8,Pmf1
3.70792130204013e-06,-0.58260288384263,0.207,0.678,0.0523706804700148,8,Oas1f
3.71277916239155e-06,-0.991851212246449,0.655,0.982,0.0524392928896182,8,Set
3.72966354087934e-06,-0.309330822060688,0.069,0.557,0.0526777678513798,8,Tsnax
3.7424234408154e-06,-0.364976866874475,0.172,0.62,0.0528579886780767,8,Pdcd6ip
3.74696596403181e-06,-0.593156956855959,0.103,0.572,0.0529221472759852,8,Dtymk
3.7532648493468e-06,-0.379215757208013,0.138,0.613,0.0530111127321743,8,Phax
3.76783788257411e-06,-0.333190857292894,0.034,0.511,0.0532169422534767,8,Kdf1
3.79209316994082e-06,-0.457295222164759,0.172,0.67,0.0535595239322442,8,Lpp
3.79209316994082e-06,-0.545280464743845,0.172,0.67,0.0535595239322442,8,Cpsf6
3.7952633041622e-06,-0.36739400371426,0.172,0.7,0.0536042989079868,8,2810428I15Rik
3.79928860080146e-06,-0.439226868501691,0.172,0.671,0.0536611521977198,8,Pdlim2
3.81486119670153e-06,-0.849978846938038,0.862,0.996,0.0538810995422124,8,Lmna
3.84949500938509e-06,-0.402752608942308,0,0.461,0.0543702675125551,8,Tpx2
3.85799002904152e-06,-0.331323113866777,0.345,0.91,0.0544902511701824,8,Sh3bgrl3
3.89416455308996e-06,-0.291959113745082,0.103,0.613,0.0550011801478426,8,Ensa
3.90867494205312e-06,-0.546630236103318,0.276,0.82,0.0552061248815583,8,Pdcd6
3.95801198134965e-06,-0.554065947061656,0.207,0.67,0.0559029612245825,8,Kxd1
3.96007037363654e-06,-0.345342181361406,0.207,0.742,0.0559320339572425,8,Vdac3
4.01244157521663e-06,-0.316028650685195,0.034,0.504,0.0566717248083597,8,Elp2
4.02722692227535e-06,-0.751367314580477,0.414,0.901,0.056880553050217,8,Wtap
4.04292815941654e-06,-0.309567309211321,0.103,0.624,0.0571023173235992,8,Pdha1
4.0435171221155e-06,-0.410728527805684,0.069,0.565,0.0571106358327594,8,Tpgs1
4.06426411145983e-06,-0.366512403072434,0.103,0.594,0.0574036663102586,8,Hist1h1e
4.0741143138586e-06,-0.37908808209531,0.207,0.739,0.0575427905689389,8,Igbp1
4.10277526898861e-06,-0.36847486002895,0,0.459,0.0579475978991951,8,Klf9
4.10501310232782e-06,-0.583093408269931,0.034,0.512,0.0579792050572782,8,Cdkn2aipnl
4.18659864598195e-06,-0.357985691097754,0.241,0.784,0.0591315192758491,8,Ndufa8
4.19301619988199e-06,-0.48697414891144,0.276,0.802,0.0592221608071332,8,Sbno1
4.1941894807933e-06,-0.256961541821456,0.138,0.627,0.0592387322267245,8,Shtn1
4.24697222328585e-06,-0.300987643350147,0.172,0.723,0.0599842356816894,8,Rnf10
4.26303865330013e-06,-0.401430883026408,0.172,0.707,0.060211157939211,8,Cdk11b
4.26536792674052e-06,-0.610202030939675,0.379,0.89,0.0602440565972831,8,Psma4
4.29095171872231e-06,-0.305851889610548,0.103,0.587,0.0606054020752339,8,Hmgb3
4.29514909562265e-06,-0.359973034409645,0.138,0.648,0.0606646858265743,8,Tbc1d10a
4.312071732104e-06,-0.573330688818911,0.345,0.862,0.0609037011442369,8,Tmem134
4.31866029748579e-06,-0.441608864890567,0.207,0.733,0.0609967580416893,8,Hspa4
4.36772411362434e-06,-0.896454879190245,0.621,0.951,0.0616897353808302,8,Ptp4a2
4.4334152469424e-06,-0.328315156466904,0.172,0.724,0.0626175569478145,8,Rsl1d1
4.47388953795089e-06,-0.402810343431171,0.172,0.654,0.0631892158340183,8,Fam129b
4.50966020729937e-06,-0.293532132323801,0.034,0.493,0.0636944407678963,8,Psmb9
4.52563650951155e-06,-0.268649001505789,0.034,0.504,0.0639200900603411,8,Map3k11
4.58486522573656e-06,-0.675446974788634,0.345,0.82,0.0647566364483032,8,Fkbp4
4.60245194219667e-06,-0.48393232181068,0.276,0.786,0.0650050312315858,8,Wapl
