"P1","P2","P3","P4","P5","P6","P7","P8","P9"
"2410080I02Rik",0.866384032213066,0.991680977497313,-0.636175435800305,-0.636175435800305,1.95898760509145,-0.636175435800305,-0.636175435800305,-0.636175435800305,-0.636175435800305
"2610027F03Rik",-0.601029676910154,1.6150831110403,-0.00246511380657557,1.76607725983273,-0.330490042715906,-0.133637886286319,-0.77117921705136,-0.77117921705136,-0.77117921705136
"2810032G03Rik",-0.690381044422189,-0.720459295801934,-0.720459295801934,-0.630403579471112,-0.694476955919255,-0.122552155656521,1.94601499421652,1.30147080361834,0.331246529238087
"2810407A14Rik",0.0206393961953806,-0.575953178567603,-0.575953178567603,-0.575953178567603,1.48370715769201,-0.575953178567603,-0.575953178567603,1.95137251751823,-0.575953178567603
"2810425M01Rik",-0.454765719052729,-0.0479759399396993,-0.488032920520804,-0.107049637229255,0.701486992624079,-0.367546227191489,2.37116122308371,-0.803638885886905,-0.803638885886905
"2810432F15Rik",0.461630969373183,-0.770658802040577,0.344124563063193,1.68983368520659,1.35770479255992,-0.770658802040577,-0.770658802040577,-0.770658802040577,-0.770658802040577
"2810433D01Rik",-0.865880848654418,0.0291942370859985,-0.968492221923479,0.256806058174958,0.970068278770956,-0.968492221923479,0.893539089261837,1.62174985113111,-0.968492221923479
"2810459M11Rik",-0.328588249568887,-0.36366941785832,-0.36366941785832,-0.36366941785832,-0.242556125584948,2.66394352888432,-0.36366941785832,-0.274452064438889,-0.36366941785832
"2900009J06Rik",-0.00522413889934321,0.581099718769253,-0.508070256275457,-0.508070256275457,-0.508070256275457,-0.508070256275457,-0.508070256275457,2.47254595778283,-0.508070256275457
"3110035E14Rik",1.21789473783745,-0.657279128907784,1.03908538033151,-0.657279128907784,-0.657279128907784,1.68669465527775,-0.657279128907784,-0.657279128907784,-0.657279128907784
"3110067C02Rik",-0.0365096903142025,0.0265592902628711,-0.108629687057608,1.47163329550605,1.8182753933758,-0.792832150443228,-0.792832150443228,-0.792832150443228,-0.792832150443228
"3830432H09Rik",-0.3928420079815,-0.379910746332454,-0.547913542886468,-0.0836219861043076,-0.280079939859883,0.0331312994624696,-0.547913542886468,-0.416382879749208,2.61553334633782
"4732463B04Rik",-0.44256084117299,-0.143041603652809,0.0261819529958806,2.59408029702346,-0.230698141837594,-0.0765409539069666,-0.575806903149659,-0.575806903149659,-0.575806903149659
"4833407H14Rik",-0.579142015766465,1.44076707846781,-0.69580558978973,0.00210399100126891,0.00843929587053985,1.91105400958577,-0.69580558978973,-0.69580558978973,-0.69580558978973
"4921504E06Rik",-0.27743186085226,-0.267636650545269,-0.288632779734686,-0.394895905602604,-0.394895905602604,-0.248065445578595,-0.394895905602604,-0.394895905602604,2.66135035912123
"4921511H03Rik",2.66666666666667,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333
"4921513I03Rik",1.42462734753046,-0.664436711020282,-0.664436711020282,1.42184425924971,1.14014865934153,-0.664436711020282,-0.664436711020282,-0.664436711020282,-0.664436711020282
"4921539H07Rik",2.66666666666667,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333
"4930412C18Rik",-0.879182579590563,-0.0108643853085343,-0.6682291605631,-0.879530072669288,1.77923044820773,0.812281612473858,0.0485796211327358,-1.14002062284655,0.937735139163717
"4930412L05Rik",-0.9511035713043,0.594276047990737,-0.350961576197106,1.84035706846754,-0.696245513862525,0.448688721721005,0.826824124460683,-0.41024835547589,-1.30158694580015
"4930425O10Rik",2.66666666666667,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333
"4930429P21Rik",1.05598921519619,-0.479065381397382,2.29746845458548,-0.479065381397382,-0.479065381397382,-0.479065381397382,-0.479065381397382,-0.479065381397382,-0.479065381397382
"4930448E22Rik",0.419381598944348,-0.81552183269974,-0.81552183269974,-0.81552183269974,1.31735597553129,-0.81552183269974,1.06210040786088,1.27877118116219,-0.81552183269974
"4930465K10Rik",-0.355075859744217,-0.244398478396501,-0.27830930586416,-0.449995571374836,-0.204152477635399,-0.449995571374836,-0.305673872156646,-0.369485291888509,2.6570864284351
"4930467D21Rik",0.352430868835461,2.3883213194221,-0.553268502605742,-0.553268502605742,-0.553268502605742,0.578858827376891,-0.553268502605742,-0.553268502605742,-0.553268502605742
"4930467E23Rik",1.49631203938061,-0.664763245372111,1.29024022383248,-0.664763245372111,1.20202720901957,-0.664763245372111,-0.664763245372111,-0.664763245372111,-0.664763245372111
"4930471M09Rik",0.428718643451404,-0.595504875640889,2.18252379060838,-0.595504875640889,-0.595504875640889,-0.595504875640889,0.961786819785549,-0.595504875640889,-0.595504875640889
"4930477O15Rik",-0.485130778196385,-0.543637515001315,-0.543637515001315,-0.485208721911361,-0.543637515001315,1.05164353024157,-0.188338532618552,-0.543637515001315,2.28158456248999
"4930478K11Rik",0.142040151116338,-0.539026821151527,0.692854766166894,-0.539026821151527,2.39926600962593,-0.539026821151527,-0.539026821151527,-0.539026821151527,-0.539026821151527
"4930483K19Rik",-1.19164213874782,-0.0251213887948818,0.241782416828539,1.85602539223514,0.0565672705107608,-0.158093495869764,-1.12204097333323,-0.75885643864966,1.10137935582091
"4930500M09Rik",2.66666666666667,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333
"4930502E09Rik",0.429218704995831,-0.545805141703436,-0.545805141703436,0.427919760892086,-0.545805141703436,-0.545805141703436,2.4176923843327,-0.545805141703436,-0.545805141703436
"4930505A04Rik",-0.543621701636601,-0.345597466642869,-0.549294000141091,-0.306463802045243,-0.603107100322434,-0.603107100322434,-0.33204096860101,0.948125017051739,2.33510712265994
"4930513D17Rik",2.66666666666667,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333
"4930515G01Rik",-0.793769498668826,0.526341882543402,0.0946300251691784,0.00759155905092372,-0.127597748232326,2.25560267485402,-0.994771793308383,0.0267446919003954,-0.994771793308383
"4930519F16Rik",2.66666666666667,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333
"4930544I03Rik",2.66666666666667,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333
"4930551L18Rik",-0.396268008224067,1.2612925822008,-1.13366111522593,-0.397250376431496,1.41209523336149,-0.211917194780012,1.10757909209193,-0.508209097766781,-1.13366111522593
"4930552P12Rik",-0.601387864381195,0.915359222240594,-0.945377542087989,1.45464119859146,-0.648230722963736,-0.945377542087989,0.622132356946886,1.09361843582996,-0.945377542087989
"4930557B06Rik",1.67134413713526,1.85269676577708,-0.503434414701763,-0.503434414701763,-0.503434414701763,-0.503434414701763,-0.503434414701763,-0.503434414701763,-0.503434414701763
"4930578G10Rik",1.42462734753046,-0.664436711020282,-0.664436711020282,1.42184425924971,1.14014865934153,-0.664436711020282,-0.664436711020282,-0.664436711020282,-0.664436711020282
"4930579C12Rik",1.23836583452216,-0.655104657078195,-0.655104657078195,-0.655104657078195,0.980522136828857,1.71173997111815,-0.655104657078195,-0.655104657078195,-0.655104657078195
"4931429L15Rik",-0.00388315766884296,-0.574967410535133,-0.574967410535133,-0.574967410535133,1.88883253028325,1.56485509059639,-0.574967410535133,-0.574967410535133,-0.574967410535133
"4932431P20Rik",-0.187391536762603,-0.353606157201503,-0.353606157201503,-0.353606157201503,-0.353606157201503,-0.353606157201503,-0.353606157201503,-0.353606157201503,2.66263463717312
"4933402P03Rik",0.310983512218933,2.41961187601901,0.221533911584565,-0.627074516957697,0.183243284965976,-0.627074516957697,-0.627074516957697,-0.627074516957697,-0.627074516957697
"4933407E24Rik",-0.193620482656457,0.0670038631555645,-0.41713849010438,-0.41713849010438,-0.41713849010438,-0.41713849010438,-0.41713849010438,-0.41713849010438,2.62944756012717
"4933408J17Rik",-0.762438894308936,-0.992680118994916,-0.992680118994916,-0.303326932993404,-0.396352822896183,1.58910505188565,0.0564949645923619,0.177431928796109,1.62444694291423
"4933415J04Rik",2.66666666666667,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333
"4933423P22Rik",-0.576233471289095,-0.566357213005923,-0.587527069325755,-0.222019748235985,-0.387918978795619,1.07393247634399,-0.694669442399647,-0.293177080094064,2.25397052680209
"4933430I17Rik",-1.00309563112071,0.40763474771162,0.596120627419068,2.06365408209599,0.291386015590553,-0.617829738983815,-0.0889214723616651,-0.38883520029434,-1.26011343005669
"5330439K02Rik",-0.0606305044327812,2.62162648443907,-0.0995744120604959,-0.469035293035657,-0.116245102767512,-0.469035293035657,-0.469035293035657,-0.469035293035657,-0.469035293035657
"5430427M07Rik",-0.255828394899497,0.0630630385300274,-0.529317725185585,-0.529317725185585,-0.529317725185585,2.53742541905237,0.301928563245023,-0.529317725185585,-0.529317725185585
"5430434I15Rik",1.26143290656841,-0.490681832100296,-0.490681832100296,-0.490681832100296,-0.490681832100296,-0.490681832100296,2.17333991813367,-0.490681832100296,-0.490681832100296
"5730416F02Rik",2.66666666666667,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333
"5730419F03Rik",0.405040234370472,0.496040626623924,2.27366046636783,-0.686235380235809,0.256435573816824,-0.686235380235809,-0.686235380235809,-0.686235380235809,-0.686235380235809
"5730522E02Rik",-0.169415971927078,-0.50538397152546,-0.50538397152546,-0.50538397152546,0.364776830691656,-0.50538397152546,2.55197710732921,-0.220418108466488,-0.50538397152546
"5830444F18Rik",0.0700661959372225,0.121717284545268,0.0110026704430478,-0.549333040374198,-0.549333040374198,2.54387905094545,-0.549333040374198,-0.549333040374198,-0.549333040374198
"5830473C10Rik",-0.0257642645261107,0.00827106986140622,-0.433915587089873,-0.433915587089873,-0.433915587089873,2.62098671720394,-0.433915587089873,-0.433915587089873,-0.433915587089873
"6030408B16Rik",-0.000791162842389795,-0.591329868025153,-0.591329868025153,-0.591329868025153,2.46508572729447,-0.591329868025153,-0.591329868025153,0.410174422097977,0.08218035357571
"6030442K20Rik",-1.29856660565006,1.11805587785147,-0.0740853408524797,-0.746132651354575,-0.380381931233636,-1.22930527555446,1.3642437954555,0.300628506035529,0.94554362530271
"6720464F23Rik",-0.583367557084583,0.291949960914526,-0.370713688522927,-0.0590514811930465,-0.165289117455853,0.138916374071282,-0.846308158958487,-0.846308158958487,2.44017182718758
"6720475M21Rik",1.76534530302693,-0.50395248674171,-0.50395248674171,1.76232210416504,-0.50395248674171,-0.50395248674171,-0.50395248674171,-0.50395248674171,-0.50395248674171
"6720483E21Rik",-0.0970028030237081,-0.503635539805151,-0.503635539805151,-0.503635539805151,-0.152376091870824,-0.503635539805151,2.5815769961959,0.185979597724384,-0.503635539805151
"6820408C15Rik",-0.104857477360465,-0.061825086882253,0.312494325090151,-0.620901388866859,-0.175129853352163,-0.620901388866859,2.51292364797216,-0.620901388866859,-0.620901388866859
"8030474K03Rik",1.02499539958351,-0.826837771018167,0.848411720962702,-0.826837771018167,0.772821671850639,1.48796006269398,-0.826837771018167,-0.826837771018167,-0.826837771018167
"8430419K02Rik",0.0416538157268859,0.0999503808263759,2.50097003912834,0.0407224733203816,-0.0535451285141994,-0.657437895121947,-0.657437895121947,-0.657437895121947,-0.657437895121947
"9130019P16Rik",-0.0857539440483792,-0.578139193944917,-0.13270590500559,-0.578139193944917,0.69714400136542,-0.578139193944917,2.41201181741314,-0.578139193944917,-0.578139193944917
"9130204K15Rik",-0.366809018380887,1.36832344786492,0.257468840323509,1.17240077524184,0.194488657456149,0.790261050303342,-1.13871125093629,-1.13871125093629,-1.13871125093629
"9130409J20Rik",-0.390257251338852,-0.388229472666464,-0.392576036102944,-0.34176780131801,-0.393568636639795,2.64857221769018,-0.340664712005509,-0.373334583717466,-0.0281737239011366
"9230104M06Rik",1.50764112376259,-0.664348115233459,1.30052859557404,-0.664348115233459,-0.664348115233459,-0.664348115233459,-0.664348115233459,1.17791897206413,-0.664348115233459
"9230106D20Rik",-0.234618974469665,0.840554845343442,1.87943291893072,-0.712927742269118,-0.712927742269118,1.07926992154109,-0.712927742269118,-0.712927742269118,-0.712927742269118
"9430002A10Rik",-0.746758274578056,0.501240501324061,-0.104820713434895,0.000794250583568234,2.10855190223426,-1.12165029093312,0.0178003663610132,0.466492549376288,-1.12165029093312
"9430087J23Rik",0.296640212973312,-0.412698686707287,-0.412698686707287,-0.412698686707287,-0.412698686707287,-0.412698686707287,-0.412698686707287,2.59225059397769,-0.412698686707287
"9430097D07Rik",1.67134413713526,1.85269676577708,-0.503434414701763,-0.503434414701763,-0.503434414701763,-0.503434414701763,-0.503434414701763,-0.503434414701763,-0.503434414701763
"9530013L04Rik",0.537093601871337,-0.437355548896494,-0.437355548896494,-0.437355548896494,-0.437355548896494,-0.437355548896494,2.52439524040412,-0.437355548896494,-0.437355548896494
"9530022L04Rik",0.629386370545432,-0.639513350717705,1.6556121896862,-0.639513350717705,1.5520815440746,-0.639513350717705,-0.639513350717705,-0.639513350717705,-0.639513350717705
"9530051G07Rik",-0.191463454018605,-0.157351804609066,-0.600529945412941,-0.192008419671327,-0.600529945412941,-0.600529945412941,2.5031480252717,0.439795434679057,-0.600529945412941
"9630028B13Rik",0.636064844042292,-0.446563210443932,2.48987762906523,-0.446563210443932,-0.446563210443932,-0.446563210443932,-0.446563210443932,-0.446563210443932,-0.446563210443932
"9930022D16Rik",-0.302098135671781,-0.482541441146496,-0.482541441146496,-0.482541441146496,0.761969728699029,2.43537705385173,-0.482541441146496,-0.482541441146496,-0.482541441146496
"9930111J21Rik2",-0.372491286194198,-0.335170622407722,-0.346605430272082,-0.340590300355321,-0.293997822881797,2.65950547987299,-0.161653161671801,-0.404498428045035,-0.404498428045035
"A030012G06Rik",-0.429760776082144,0.566486520282638,-0.444225371698803,2.42966067498401,0.203642957317473,-0.581451001200794,-0.581451001200794,-0.581451001200794,-0.581451001200794
"A130006I12Rik",-0.0833481514275774,-0.876812802434854,-0.876812802434854,-0.876812802434854,-0.191398348413603,1.1060436646838,1.53485183347887,1.14110221141793,-0.876812802434854
"A130057D12Rik",-0.316508130354748,-0.234714764079238,-0.410039645458488,1.63938350617314,0.396739299801153,1.15379415046023,-1.29737319964392,0.366091982745787,-1.29737319964392
"A230052G05Rik",-0.28848780905713,-0.417555917489532,-0.300795246758021,-0.417555917489532,-0.0832681016605223,-0.417555917489532,-0.417555917489532,-0.308081190858438,2.65085601829224
"A230060F14Rik",-0.307053395785123,0.860310919965307,1.40726128662154,-0.308387160346608,-0.443386689784016,1.1936722731071,0.214011674011696,-1.30821445389495,-1.30821445389495
"A230083N12Rik",-0.543166282745766,-0.908268350035633,-0.577981009654,-0.543652678211042,0.0373500069026936,1.36990197823261,0.201426635196786,1.87265805034998,-0.908268350035633
"A330040F15Rik",-0.808038113253486,0.577757913870283,-1.12232882984184,0.757833886731017,0.504326695383271,0.0553018680404432,-0.644462120311062,1.80193752922321,-1.12232882984184
"A430048G15Rik",2.66666666666667,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333
"A530016L24Rik",0.71266695477036,-0.453300216009536,-0.453300216009536,-0.453300216009536,-0.453300216009536,2.46043455729639,-0.453300216009536,-0.453300216009536,-0.453300216009536
"A530064N14Rik",-0.913731918641685,-1.17596280136786,-0.464707010215187,1.95537673104981,-0.0446333519936513,-0.520651690744659,0.0189844053221569,-0.0650826525754802,1.21040828916655
"A630001G21Rik",-0.33410264197678,-0.30419373451028,-0.359753274810131,-0.359753274810131,-0.226994839954607,2.66405759049232,-0.359753274810131,-0.359753274810131,-0.359753274810131
"A630072M18Rik",-0.360094664656584,-0.639190915720499,-0.134374874457507,-0.639190915720499,0.564899940230496,0.0582665017814931,-0.639190915720499,2.4280667599841,-0.639190915720499
"A730017C20Rik",-0.622241947913554,-0.604823031891162,-0.623666464011122,-0.622261849783585,-0.482805081891358,-0.58120557565189,2.24138412743281,0.512134653331489,0.783485170378368
"A730020M07Rik",2.66666666666667,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333
"A930006L05Rik",-0.309488817671741,-0.276295206340236,-0.70754620742344,-0.70754620742344,-0.70754620742344,2.27180573870109,0.502313524462076,0.641849590542573,-0.70754620742344
"A930017M01Rik",0.436581902069706,-0.427437390843768,-0.427437390843768,-0.427437390843768,2.55547983383667,-0.427437390843768,-0.427437390843768,-0.427437390843768,-0.427437390843768
"A930028O11Rik",2.66666666666667,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333
"AC087559.3",1.26143290656841,-0.490681832100296,-0.490681832100296,-0.490681832100296,-0.490681832100296,-0.490681832100296,2.17333991813367,-0.490681832100296,-0.490681832100296
"AI467606",-0.348349863755611,-0.346982126374793,-0.349913884840904,-0.34837171464548,-0.251628490048878,2.66475944497427,-0.364751754054232,-0.364751754054232,-0.29000985720014
"AK157302",-0.429435684539264,1.86550583304338,0.931809807911303,0.6084257751691,-0.500312116023145,-0.949915466536066,-0.949915466536066,0.373752784046828,-0.949915466536066
"Aatk",-0.434379141750555,-0.428212164061064,-0.439668097242552,-0.434386187791095,0.335415214909868,2.58208573374636,-0.391537779211199,-0.421738787298118,-0.367578791301647
"Abca17",-0.283366939762334,0.204411083738678,-0.701697666119225,-0.701697666119225,-0.340333204523831,-0.701697666119225,-0.701697666119225,1.07046316676418,2.15561655826021
"Abcc12",0.12107154088447,-0.590600832100213,0.0532092044767009,-0.590600832100213,2.47973133279713,0.298992082342765,-0.590600832100213,-0.590600832100213,-0.590600832100213
"Abcc2",-0.0666443213382891,-0.471527286055084,-0.471527286055084,0.336895794302971,-0.471527286055084,2.55891224336582,-0.471527286055084,-0.471527286055084,-0.471527286055084
"Abra",0.154604553111592,-0.58330673896939,2.08451317765022,-0.58330673896939,-0.58330673896939,1.26072270305453,-0.58330673896939,-0.58330673896939,-0.58330673896939
"Acmsd",-0.0414568780600561,-0.879172289921026,0.636047553801657,0.793480137413786,-0.879172289921026,0.167974856715843,-0.879172289921026,1.96064348981287,-0.879172289921026
"Acsbg2",1.10955633044104,-0.482387597452916,-0.482387597452916,-0.482387597452916,2.26715685172937,-0.482387597452916,-0.482387597452916,-0.482387597452916,-0.482387597452916
"Acss3",-0.239178096885246,-0.375223139211587,-0.375223139211587,-0.375223139211587,2.65888891957235,-0.375223139211587,-0.168371987417583,-0.375223139211587,-0.375223139211587
"Actg-ps1",0.884483123885495,-0.79964003263012,0.723891626255397,-0.79964003263012,-0.79964003263012,-0.79964003263012,1.76100318325838,0.628822229751324,-0.79964003263012
"Actl10",-0.0482285189514811,0.0170850661295694,-0.831468249423728,0.732413491093772,0.521313350207116,2.10328960921594,-0.831468249423728,-0.831468249423728,-0.831468249423728
"Actl11",2.66666666666667,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333
"Acvr1c",-0.473510993352687,0.284746313594943,0.713149508658132,2.21313442343673,-0.519446048751045,-0.810834234932449,0.214429501211273,-0.810834234932449,-0.810834234932449
"Adam12",-0.028043646434276,-0.374438116328691,-0.374438116328691,-0.374438116328691,-0.374438116328691,2.64911046073512,-0.374438116328691,-0.374438116328691,-0.374438116328691
"Adamts15",-0.716402264195748,-0.449023045979055,-0.54503531996913,-0.231724510136088,-0.387251857077539,2.57036139978832,-0.321817608210854,-0.147737079673283,0.228630285453374
"Adamts19",-0.636009581146928,-0.639994249214199,-0.639994249214199,-0.624092389959113,-0.633112083470652,-0.536242549895646,0.876069541602397,0.739590349155731,2.09378521214261
"Adap1",-0.493055870684504,-0.010790258211886,-0.385047694826553,-0.178791793594314,-0.229669645376206,2.62482019689028,-0.268700858626729,-0.502631349313974,-0.556132726256116
"Adcy10",-0.617050645421481,0.38223620633978,-0.917230958100944,0.280717027224094,-0.917230958100944,0.581836716385804,-0.00485982276734591,2.12881339254198,-0.917230958100944
"Adgrb3",-0.0590035678016026,-0.642946722422205,-0.642946722422205,-0.642946722422205,1.8763297285998,1.54505740370706,-0.642946722422205,-0.147649952394229,-0.642946722422205
"Adgrg3",-0.37406715774065,-0.346435444273439,-0.355471756294632,-0.298908937652737,-0.199028669805229,2.66255147796843,-0.34635307516932,-0.364012029895417,-0.378274407137009
"Adra2b",1.49999665547876,-0.499999904441724,-0.499999904441724,-0.499999904441724,-0.499999904441724,2.00000267561331,-0.499999904441724,-0.499999904441724,-0.499999904441724
"Agr3",-0.748743443570244,0.0933627381641057,-0.766955030763693,1.71922243714575,0.213160696534462,1.43884774941409,-0.0694384025747851,-0.939728372174844,-0.939728372174844
"Ak3l2-ps",2.66666666666667,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333
"Ak7",-0.233355953844959,-0.207996529209976,-0.537465870509114,-0.233761094482778,0.250182147644386,-0.537465870509114,-0.537465870509114,-0.537465870509114,2.57479491192978
"Akr1c19",-0.617325210423389,0.474616887240049,-0.783586080807171,2.02443168382476,0.791789377762677,0.460831584824586,-0.783586080807171,-0.783586080807171,-0.783586080807171
"Akt2-ps",0.534087508378132,-0.552474893230675,2.39463718052158,-0.552474893230675,0.386124670484344,-0.552474893230675,-0.552474893230675,-0.552474893230675,-0.552474893230675
"Aldh3b3",-0.341368054730024,-0.149852714041347,-0.370528490345503,-0.341406902780801,-0.345338982494041,2.66008061542823,-0.370528490345503,-0.370528490345503,-0.370528490345503
"Alms1-ps2",1.36052321863444,1.52921811692971,-0.662463982402951,-0.662463982402951,1.08504255885355,-0.662463982402951,-0.662463982402951,-0.662463982402951,-0.662463982402951
"Alox15",-0.599663929776379,0.266789565662377,0.672752854608856,-1.34275628457291,-0.0593156912452479,1.44157148008131,-0.212913499782069,1.17629178959697,-1.34275628457291
"Alpk3",-0.554054385781468,0.0568221863548961,-1.07795752988382,-1.07795752988382,1.63357640687288,0.88507985126815,0.514399084455228,0.698049446481787,-1.07795752988382
"Als2cr12",-0.469501027506336,0.919270449126113,-0.651142296524854,-0.107299691109379,-0.0240488108676882,2.28614826645671,-0.651142296524854,-0.651142296524854,-0.651142296524854
"Amdhd1",-0.808798579334283,-0.44173687506387,-0.838816825352667,0.759617611826377,-0.0367880764563099,0.448483681820287,-1.12359994792223,-0.0564381393410614,2.09807714982375
"Amica1",-0.397968437544762,-0.408121383192612,-0.380583278930375,-0.357490415749427,0.126478391589003,2.62661211770046,-0.392684227487063,-0.408121383192612,-0.408121383192612
"Amph",-0.455410576838758,-0.517365763096646,-0.461318384773476,-0.455493114639406,1.28550075421673,2.15618437442149,-0.517365763096646,-0.517365763096646,-0.517365763096646
"Angptl3",-0.42901569300464,-0.412811910761238,-0.623331255704251,0.345686531841124,-0.120051818007538,2.51891318930582,-0.0327265322607747,-0.623331255704251,-0.623331255704251
"Angptl8",-0.66843697739801,2.06367869251165,-0.919660352297195,0.0829121786615472,0.164179962161148,0.33492172547209,-0.919660352297195,0.781725475483163,-0.919660352297195
"Ank2",-0.582272781882004,-0.577525725534499,-0.587701087289674,-0.128874719201674,2.54813589767255,0.140361007803904,-0.207284390870735,0.0343612240799743,-0.639199424777842
"Ano2",1.05598921519619,-0.479065381397382,2.29746845458548,-0.479065381397382,-0.479065381397382,-0.479065381397382,-0.479065381397382,-0.479065381397382,-0.479065381397382
"Anp32b-ps1",-0.0609658417104733,-0.0096326321773767,-0.676553075960199,-0.0617859379686071,0.386665567147408,-0.676553075960199,-0.676553075960199,2.45193114854984,-0.676553075960199
"Aoc3",-0.404385148352078,-0.0220308028240665,-0.139181679406291,-0.73230187150087,0.964876954885953,-0.73230187150087,2.2517913387428,-0.454165048543712,-0.73230187150087
"Aox4",-0.333038218009855,-0.530823342866451,-0.530823342866451,1.8309594263825,-0.530823342866451,1.68701884882606,-0.530823342866451,-0.530823342866451,-0.530823342866451
"Apoa1",-0.600039817767353,0.075249605273435,0.45677727902262,-0.900453430794862,-0.640948697606801,-0.149724239965902,2.28741375770338,0.37217897493034,-0.900453430794862
"Apoa2",0.0577166984269418,1.03042622844725,1.48617412729629,-0.776503509582942,-0.776503509582942,1.30820049374423,-0.776503509582942,-0.776503509582942,-0.776503509582942
"Apobr",-0.427223142720379,-0.425819421667241,-0.444056548786721,-0.309875310554037,0.202290201654345,2.60913509244349,-0.316337772796017,-0.444056548786721,-0.444056548786721
"Apoh",0.728932711993733,2.26318898632461,-0.586884136522247,-0.586884136522247,-0.586884136522247,-0.586884136522247,-0.586884136522247,0.529183120815136,-0.586884136522247
"Aqp12",1.61052322559473,-0.502562567006306,-0.502562567006306,-0.502562567006306,-0.502562567006306,-0.502562567006306,-0.502562567006306,-0.502562567006306,1.90741474344941
"Aqp5",-0.516669584576095,-0.525402081306147,-0.525402081306147,-0.473162183950403,-0.360425503232933,2.46542125900223,-0.406378216447125,-0.341453154551498,0.683471546368121
"Aqp7",-0.641332191032721,-0.497384498789106,-0.645455495836621,-0.598234505405272,-0.572578367050155,-0.522551173977103,1.00392644357845,0.262469826715572,2.21113996179696
"Arhgef15",-0.582339132759847,-0.921358095170416,-0.921358095170416,1.44397992501459,0.249061953041457,0.348928032376247,1.65085377603791,-0.346410268199112,-0.921358095170416
"Armc12",0.636064844042292,-0.446563210443932,2.48987762906523,-0.446563210443932,-0.446563210443932,-0.446563210443932,-0.446563210443932,-0.446563210443932,-0.446563210443932
"Armc3",-0.470997409598383,-0.0803250195711622,-0.200024490712151,0.864790391900156,0.0617365391223869,-0.806047897348229,2.24296368090384,-0.806047897348229,-0.806047897348229
"Asb10",0.267913401377855,1.42634522555588,-0.725586926835122,-0.725586926835122,0.132623308702877,-0.725586926835122,-0.725586926835122,1.801052698539,-0.725586926835122
"Asb11",0.278992921175181,0.363520216010679,2.01469327778133,-0.734657386679559,1.01608051843061,-0.734657386679559,-0.734657386679559,-0.734657386679559,-0.734657386679559
"Asb17",-0.391848387398069,0.484729966363197,-0.65516773744889,0.657959890926312,-0.427705949051389,2.29753542895551,-0.65516773744889,-0.65516773744889,-0.65516773744889
"Asic2",-0.156994032929225,-0.429316823342909,-0.429316823342909,0.114425562143528,2.61846941084315,-0.429316823342909,-0.429316823342909,-0.429316823342909,-0.429316823342909
"Atcay",-0.325405718658306,-0.348487705881048,-0.348487705881048,-0.348487705881048,-0.248906254513877,2.66523820845847,-0.348487705881048,-0.348487705881048,-0.348487705881048
"Atp13a5",-0.327024112882596,-0.395669825951331,-0.395669825951331,-0.0533456390555486,-0.395669825951331,2.65001559289545,-0.291296711200648,-0.395669825951331,-0.395669825951331
"Atp5l2-ps",0.42227007896993,0.530637528629328,-0.877271080160488,-0.877271080160488,0.245304819008775,-0.877271080160488,-0.877271080160488,0.224991243736267,2.08588065029765
"B230217C12Rik",-0.516111404321283,-0.15787375947181,-0.526372930427904,-0.40885568415655,0.672936961743814,2.44264717296593,-0.623724036324731,-0.258922283682739,-0.623724036324731
"B230322F03Rik",-0.332966925912456,-0.297160293849885,-0.373912160227591,0.095001638232191,-0.391439557419447,-0.7623596289926,2.49553780665404,0.329658750508348,-0.7623596289926
